time,susceptible,exposed,infected,recovered,asymptomatic,new_exposed,new_infected,new_recovered,new_asymptomatic,deaths
313,0.5866030666666668,0.005226764000000001,0.0023047036666666663,0.40037673,0.003491270666666666,0.0005930626666666667,0.00026406566666666676,0.0007283589999999999,0.0003960966666666668,0.0019975783333333334
314,0.5860178000000001,0.0051602593333333335,0.002276347,0.40109633000000006,0.003448312666666667,0.0005853606666666666,0.0002607483333333333,0.000719527,0.00039112099999999986,0.0020010356666666667
315,0.5854403,0.0050943303333333325,0.0022482220000000007,0.4018070099999999,0.0034057156666666677,0.0005777306666666665,0.000257461,0.0007107639999999999,0.0003861906666666667,0.002004448
316,0.5848703333333335,0.005028993999999999,0.0022203363333333334,0.40250916999999997,0.0033634786666666672,0.0005701713333333333,0.0002542023333333333,0.0007020639999999999,0.0003813050000000001,0.0020078193333333333
317,0.5843078,0.004964254,0.002192691666666667,0.40320249333333347,0.0033215953333333337,0.0005626826666666666,0.00025097300000000004,0.0006934376666666666,0.00037645933333333326,0.002011149
318,0.5837520666666667,0.0049007,0.0021652756666666667,0.4038873433333333,0.0032800736666666664,0.0005558743333333332,0.0002477723333333334,0.000684889,0.000371658,0.002014438
319,0.5832038666666667,0.004837719666666667,0.0021380976666666666,0.4045638266666666,0.003238904000000001,0.0005485200000000001,0.000244598,0.000676408,0.0003668973333333334,0.0020176856666666667
320,0.5826628,0.004775300333333333,0.002111111333333333,0.4052319733333333,0.0031980283333333326,0.0005412333333333334,0.00024146166666666667,0.0006681226666666666,0.0003621916666666667,0.002020893
321,0.5821288666666667,0.004713375333333335,0.0020843893333333335,0.40589165000000005,0.0031575556666666657,0.0005340103333333333,0.00023837266666666666,0.0006597766666666667,0.0003575596666666666,0.0020240600000000003
322,0.5816021666666666,0.004651944333333335,0.0020579333333333332,0.40654318,0.0031174963333333327,0.0005268643333333333,0.00023532033333333334,0.0006515093333333335,0.0003529800000000001,0.0020271860000000003
323,0.5810826666666666,0.004591008999999999,0.0020317496666666665,0.40718652666666666,0.003077832333333334,0.0005197993333333333,0.00023229300000000006,0.0006433123333333334,0.0003484376666666667,0.0020302723333333332
324,0.5805699,0.0045306143333333345,0.0020058170000000005,0.40782178666666674,0.003038548333333334,0.0005128089999999999,0.00022928133333333336,0.0006351950000000001,0.00034392299999999994,0.002033321333333333
325,0.5800642666666668,0.004470781000000001,0.001980124,0.40844875,0.0029996266666666668,0.000505894,0.00022629033333333338,0.0006271566666666666,0.00033943400000000006,0.0020363303333333334
326,0.5795653666666668,0.004411526,0.001954663666666666,0.40906801,0.002961061,0.0004990493333333333,0.00022332233333333332,0.0006191899999999999,0.00033498366666666666,0.002039300333333333
327,0.5790732666666666,0.004352845333333333,0.0019294310000000003,0.4096794966666667,0.0029228443333333336,0.0004922756666666667,0.00022038066666666667,0.0006112983333333332,0.000330572,0.0020422340000000004
328,0.5785879333333332,0.004294755666666667,0.0019044306666666665,0.4102827699999999,0.0028849719999999995,0.00048557033333333343,0.00021746700000000002,0.0006034749999999999,0.000326197,0.002045127333333333
329,0.5781090666666666,0.004237233666666667,0.0018796516666666665,0.41087848666666654,0.002847453000000001,0.0004789333333333333,0.00021457933333333335,0.0005957233333333333,0.00032187033333333335,0.0020479856666666667
330,0.5776368999999999,0.0041802996666666665,0.001855109,0.41146658333333336,0.002810273666666666,0.0004723646666666667,0.0002117193333333333,0.0005880353333333333,0.00031758033333333324,0.0020508083333333335
331,0.5771702999999999,0.004124900666666666,0.0018307943333333335,0.41204707666666673,0.0027734423333333337,0.000466821,0.00020888933333333335,0.0005804253333333333,0.00031333266666666674,0.002053589666666667
332,0.5767093333333334,0.004070613333333332,0.0018067900000000002,0.4126199666666666,0.002737077333333333,0.0004611383333333333,0.00020616999999999999,0.0005728893333333334,0.00030925566666666673,0.0020563360000000006
333,0.5762538666666667,0.004017577666666667,0.0017830096666666669,0.41318525,0.0027010533333333337,0.0004554856666666666,0.0002034083333333333,0.0005654566666666666,0.0003051123333333334,0.002059047333333333
334,0.5758049666666667,0.003964958666666667,0.0017594866666666667,0.41374337999999994,0.002665427333333333,0.0004491636666666666,0.00020071466666666664,0.0005581059999999998,0.00030107233333333337,0.0020617226666666665
335,0.5753621999999999,0.003912639666666666,0.0017362780000000002,0.4142941899999999,0.002630265,0.0004429183333333334,0.0001980953333333333,0.000550817,0.000297143,0.0020643616666666665
336,0.5749255333333333,0.003860585,0.0017133946666666666,0.4148378666666666,0.002595593666666667,0.00043676100000000003,0.00019552500000000008,0.0005436116666666668,0.00029328766666666674,0.002066965666666667
337,0.5744950999999999,0.0038088530000000005,0.0016908199999999998,0.41537430000000014,0.002561396,0.0004306926666666668,0.00019296966666666667,0.0005364753333333332,0.00028945399999999997,0.002069536
338,0.5740704999999998,0.003757548,0.0016685140000000005,0.4159038333333333,0.002527615,0.00042471333333333333,0.00019040966666666664,0.000529425,0.00028561233333333335,0.0020720719999999995
339,0.5736517666666667,0.0037067356666666664,0.0016464630000000001,0.41642619999999997,0.002494204,0.0004188116666666667,0.000187851,0.0005224383333333333,0.0002817753333333334,0.0020745760000000003
340,0.5732389666666667,0.0036564503333333335,0.0016246369999999997,0.41694169999999986,0.002461145,0.0004129806666666667,0.00018530466666666668,0.0005155356666666667,0.00027795799999999997,0.0020770449999999996
341,0.5728319,0.003606735666666666,0.001603033,0.4174504666666667,0.0024284076666666672,0.0004072186666666667,0.00018277433333333332,0.0005087000000000001,0.00027416399999999997,0.002079483
342,0.5724304666666665,0.003557577333333333,0.0015816393333333333,0.4179523666666667,0.0023960023333333335,0.00040151766666666675,0.00018027,0.000501931,0.0002704043333333334,0.002081886666666667
343,0.5720347999999998,0.003508984666666667,0.0015604606666666666,0.4184476666666667,0.002363923333333334,0.0003958833333333333,0.00017779099999999995,0.0004952243333333333,0.000266686,0.002084259333333333
344,0.5716446000000001,0.0034609539999999996,0.0015394603333333332,0.41893633333333324,0.0023321166666666667,0.0003903093333333333,0.00017533500000000004,0.0004886696666666665,0.00026300366666666674,0.0020865986666666666
345,0.5712599666666667,0.003413137333333334,0.0015188053333333332,0.41941836666666676,0.0023008246666666667,0.00038479099999999994,0.000173042,0.000482108,0.00025956333333333336,0.0020889083333333336
346,0.5708806333333332,0.0033656396666666677,0.0014984366666666664,0.41989406666666673,0.0022699663333333327,0.0003793666666666666,0.00017074533333333333,0.00047567566666666664,0.00025611733333333336,0.0020911903333333337
347,0.5705067333333333,0.0033184926666666673,0.0014783176666666668,0.4203634000000001,0.0022394983333333326,0.00037402166666666674,0.000168467,0.0004693783333333333,0.00025270166666666673,0.0020934380000000004
348,0.5701382333333334,0.0032719589999999996,0.001458347333333333,0.4208266666666667,0.002209238333333334,0.00036874800000000007,0.00016611333333333336,0.00046316633333333336,0.00024916966666666673,0.002095656333333333
349,0.5697747333333332,0.0032260096666666665,0.0014385283333333333,0.4212836666666666,0.002179214,0.0003635186666666666,0.00016378666666666666,0.00045699633333333336,0.00024568,0.0020978426666666667
350,0.5694166333333334,0.003180611,0.0014188860000000003,0.4217344333333334,0.0021494576666666668,0.0003583370000000001,0.00016149433333333333,0.00045085266666666655,0.00024223999999999998,0.002099997666666667
351,0.5690636,0.003135742666666667,0.0013994259999999998,0.42217923333333324,0.0021199986666666664,0.0003532073333333334,0.00015923033333333333,0.00044474099999999996,0.00023884566666666662,0.002102128
352,0.5687155,0.003091381,0.0013801780000000001,0.4226179,0.002090846,0.00034813433333333326,0.00015699833333333334,0.0004386729999999999,0.00023549666666666666,0.0021042276666666665
353,0.5683722666666665,0.003047735333333333,0.0013611423333333335,0.4230506000000001,0.002062006666666667,0.00034332733333333325,0.00015479,0.0004326593333333334,0.00023218533333333328,0.002106297666666667
354,0.5680339666666666,0.003004584333333332,0.0013423176666666663,0.4234773333333334,0.0020334863333333333,0.0003383703333333334,0.00015260866666666668,0.000426708,0.00022891333333333334,0.0021083376666666664
355,0.5677007000000001,0.0029619233333333327,0.001323705,0.42389803333333337,0.0020052886666666664,0.00033347333333333325,0.00015045499999999997,0.0004208183333333332,0.00022568233333333332,0.0021103496666666664
356,0.5673722333333333,0.002919728666666667,0.0013053066666666665,0.4243129666666667,0.001977420666666667,0.00032863833333333334,0.00014833233333333336,0.0004149979999999999,0.00022249900000000003,0.002112333666666667
357,0.5670483333333333,0.0028780096666666667,0.0012870656666666667,0.42472240000000006,0.0019497999999999996,0.000323864,0.000146234,0.0004093733333333333,0.00021935033333333323,0.0021142919999999994
358,0.5667293,0.002836757666666667,0.0012689989999999998,0.4251261666666667,0.0019224343333333331,0.00031913766666666663,0.00014415733333333336,0.00040378,0.00021623599999999997,0.0021162250000000002
359,0.566415,0.002795964333333333,0.0012511073333333332,0.42552446666666666,0.0018953276666666664,0.00031446033333333334,0.00014210033333333333,0.00039823366666666665,0.00021315099999999997,0.0021181289999999994
360,0.5661053,0.002755624666666667,0.0012334326666666672,0.4259170666666667,0.0018685496666666663,0.0003098343333333333,0.00014007000000000003,0.00039264000000000004,0.00021010533333333338,0.002120006666666667
361,0.5658001333333333,0.0027157333333333333,0.0012159653333333332,0.4263041666666666,0.001842094,0.00030526900000000005,0.0001380643333333333,0.0003871239999999999,0.00020709566666666666,0.002121858
362,0.5654995,0.002676296666666666,0.0011987056666666665,0.4266858666666667,0.0018159606666666671,0.0003007643333333334,0.00013608166666666664,0.00038166566666666664,0.00020412233333333334,0.0021236833333333335
363,0.5652032666666665,0.0026373136666666664,0.0011816526666666666,0.42706216666666663,0.001790131,0.0002963180000000001,0.00013412,0.0003762793333333334,0.00020117966666666662,0.002125481666666666
364,0.5649114,0.0025987996666666665,0.001164793666666667,0.42743323333333333,0.0017645943333333333,0.0002919296666666667,0.00013217633333333336,0.00037096033333333325,0.00019826333333333328,0.0021272533333333335
365,0.5646238999999998,0.002560759,0.001148131,0.4277987333333334,0.001739341,0.000287595,0.00013025500000000005,0.0003657026666666667,0.00019538166666666667,0.0021290019999999996
366,0.5643407,0.0025231849999999994,0.001131655,0.42815936666666665,0.0017143809999999996,0.000283316,0.00012835466666666665,0.000360502,0.00019253266666666667,0.0021307223333333334
367,0.5640617666666665,0.0024860019999999997,0.0011153949999999997,0.4285147666666666,0.0016897450000000003,0.0002790903333333333,0.00012650800000000003,0.00035537033333333336,0.0001897626666666667,0.0021324196666666667
368,0.5637869333333333,0.0024492846666666662,0.0010993136666666665,0.42886503333333337,0.0016653959999999998,0.00027492200000000004,0.00012465599999999998,0.00035030400000000007,0.0001869853333333333,0.002134091
369,0.5635154333333332,0.00241391,0.0010834153333333333,0.42921026666666673,0.0016413176666666667,0.0002716886666666666,0.00012282533333333334,0.00034529466666666665,0.00018423866666666662,0.0021357410000000005
370,0.5632475666666665,0.0023791456666666664,0.0010677073333333334,0.4295506,0.001617514333333333,0.0002677866666666667,0.00012101966666666666,0.00034034166666666667,0.00018152999999999998,0.0021373653333333336
371,0.5629839333333332,0.002344776666666667,0.0010521959999999998,0.4298860666666666,0.0015940163333333336,0.0002637526666666667,0.00011924866666666666,0.0003354379999999999,0.00017887366666666666,0.0021389650000000005
372,0.5627243,0.002310729333333333,0.0010369103333333332,0.4302166,0.0015708533333333335,0.00025977533333333333,0.00011752933333333333,0.00033060033333333333,0.00017629366666666667,0.0021405433333333336
373,0.5624683666666667,0.0022771193333333333,0.0010218613333333332,0.4305424000000001,0.0015480503333333334,0.00025600999999999993,0.00011584766666666669,0.00032582366666666663,0.00017377066666666668,0.002142098
374,0.5622163666666666,0.0022438203333333333,0.0010070279999999999,0.4308637,0.0015255893333333335,0.00025215,0.00011417933333333335,0.00032111833333333333,0.0001712673333333333,0.002143630666666667
375,0.5619680333333333,0.002210883333333334,0.0009923956666666668,0.43118003333333327,0.0015034336666666663,0.00024835133333333333,0.00011251566666666667,0.0003164783333333334,0.00016877199999999995,0.00214514
376,0.5617233,0.0021785303333333337,0.0009779640000000002,0.4314919333333334,0.001481578,0.0002448176666666666,0.00011086866666666669,0.0003118833333333333,0.00016630266666666668,0.002146628
377,0.5614816666666667,0.0021472156666666664,0.000963726333333333,0.4317993000000001,0.0014600026666666671,0.00024177166666666667,0.00010923599999999998,0.000307351,0.0001638543333333333,0.0021480943333333337
378,0.5612427000000001,0.0021172346666666667,0.0009496673333333332,0.43210230000000005,0.0014387116666666666,0.0002390716666666667,0.00010762033333333334,0.00030286733333333344,0.00016143000000000003,0.002149542333333333
379,0.5610069,0.0020879073333333335,0.0009357973333333334,0.43240073333333334,0.0014176963333333338,0.00023577600000000001,0.00010604033333333334,0.00029847766666666665,0.00015906099999999997,0.0021509673333333337
380,0.5607745666666667,0.0020590960000000003,0.0009221513333333337,0.43269480000000005,0.0013970199999999997,0.000232467,0.000104512,0.0002941146666666667,0.00015676799999999995,0.002152372666666666
381,0.5605457,0.002030420666666666,0.0009087736666666666,0.4329846333333333,0.0013767400000000004,0.00022894466666666666,0.000103047,0.0002898099999999999,0.00015456966666666669,0.0021537559999999997
382,0.5603202666666667,0.002001876,0.000895656,0.43327009999999994,0.0013568693333333335,0.00022549300000000006,0.00010161433333333329,0.0002855813333333334,0.00015242199999999999,0.0021551196666666655
383,0.5600982333333334,0.0019732043333333337,0.0008829006666666668,0.4335515666666668,0.0013375463333333332,0.00022211233333333332,0.00010031366666666667,0.00028143866666666665,0.00015046966666666667,0.002156464333333333
384,0.5598782333333333,0.0019460690000000006,0.0008703570000000001,0.43382913333333334,0.0013185426666666668,0.00022012600000000004,9.890599999999999e-05,0.0002774083333333333,0.000148359,0.0021577906666666665
385,0.5596613999999999,0.001919279,0.0008579703333333333,0.43410246666666663,0.0012997640000000003,0.00021687566666666661,9.746666666666666e-05,0.00027344733333333333,0.00014619899999999996,0.002159097333333333
386,0.5594478666666667,0.0018928253333333337,0.0008457370000000004,0.43437196666666666,0.0012812320000000004,0.00021366833333333338,9.605000000000002e-05,0.00026952766666666673,0.00014407433333333327,0.002160383666666667
387,0.5592370333333334,0.0018668153333333333,0.0008337216666666669,0.4346375666666666,0.0012630273333333335,0.00021076833333333336,9.471266666666667e-05,0.00026565533333333327,0.00014206799999999997,0.0021616549999999997
388,0.5590296,0.0018410166666666668,0.0008219109999999999,0.4348994666666667,0.0012451390000000004,0.00020766233333333335,9.338466666666665e-05,0.00026183766666666665,0.00014007700000000003,0.0021629053333333333
389,0.5588250000000001,0.0018154683333333336,0.0008102976666666667,0.4351576,0.0012275509999999997,0.00020461433333333336,9.206399999999999e-05,0.0002580573333333334,0.00013809599999999996,0.002164137666666666
390,0.5586234666666666,0.0017901393333333326,0.0007988989999999999,0.4354119,0.0012102713333333336,0.000201619,9.0779e-05,0.000254342,0.00013616833333333334,0.0021653506666666667
391,0.5584238666666668,0.0017659623333333334,0.0007877446666666665,0.43566259999999996,0.0011933726666666668,0.0001997286666666666,8.956266666666665e-05,0.00025069066666666667,0.00013434466666666667,0.0021665503333333333
392,0.5582270333333332,0.0017418086666666668,0.0007768489999999999,0.43590966666666653,0.0011768613333333333,0.00019683533333333337,8.8395e-05,0.0002471453333333333,0.000132593,0.002167732
393,0.5580328000000001,0.0017181436666666669,0.000766097,0.4361534,0.001160573,0.00019423266666666666,8.715833333333334e-05,0.00024370433333333332,0.00013073833333333333,0.002168897666666667
394,0.5578413666666668,0.001694676,0.0007555066666666666,0.43639370000000005,0.001144534,0.00019144233333333332,8.596333333333335e-05,0.00024032466666666665,0.00012894666666666668,0.0021700453333333334
395,0.5576529000000001,0.0016714723333333336,0.0007450113333333333,0.4366308,0.001128625666666667,0.000188705,8.476199999999997e-05,0.00023710900000000002,0.00012714466666666666,0.00217118
396,0.5574669666666666,0.0016485236666666666,0.0007346616666666667,0.43686463333333336,0.0011129389999999999,0.0001859943333333333,8.357866666666666e-05,0.00023380033333333337,0.0001253663333333333,0.002172296666666666
397,0.5572836333333334,0.0016258346666666668,0.000724466,0.4370951666666666,0.0010974916666666667,0.00018332133333333334,8.240399999999998e-05,0.0002304876666666666,0.00012360666666666668,0.002173399333333333
398,0.5571029999999999,0.001602974666666667,0.0007145946666666667,0.4373223333333333,0.0010825419999999997,0.00018069133333333332,8.141933333333333e-05,0.00022722066666666665,0.00012213,0.0021744859999999993
399,0.5569246666666667,0.001580790333333333,0.0007048193333333333,0.43754649999999995,0.0010677373333333332,0.000178461,8.025933333333334e-05,0.0002240936666666667,0.00012038933333333334,0.002175558666666666
400,0.5567485333333333,0.001559257,0.0006951343333333335,0.4377673999999999,0.0010530720000000002,0.00017623033333333333,7.910533333333332e-05,0.00022099633333333332,0.00011865799999999999,0.0021766153333333334
401,0.5565747999999999,0.0015379596666666667,0.0006855886666666667,0.4379853666666667,0.0010386136666666668,0.00017372199999999996,7.800766666666667e-05,0.000217921,0.00011701166666666668,0.0021776573333333335
402,0.5564028333333334,0.0015178029999999996,0.0006761526666666667,0.4382003,0.0010243126666666666,0.00017209866666666665,7.690233333333335e-05,0.00021490533333333334,0.00011535233333333335,0.0021786846666666665
403,0.5562331666666667,0.0014978716666666663,0.0006668153333333336,0.4384122666666668,0.0010101693333333334,0.000169645,7.583066666666667e-05,0.00021198433333333337,0.00011374566666666666,0.0021796990000000002
404,0.5560659333333334,0.001478122,0.0006575816666666667,0.43862143333333325,0.00099619,0.00016722099999999998,7.478733333333333e-05,0.00020912600000000002,0.00011218166666666664,0.002180697333333334
405,0.5559011333333334,0.0014581359999999999,0.0006486556666666667,0.4388277,0.0009826696666666668,0.000164829,7.392666666666668e-05,0.0002062206666666667,0.0001108896666666667,0.002181682333333333
406,0.5557388333333333,0.0014383163333333332,0.0006398759999999998,0.43903106666666664,0.0009693563333333336,0.000162517,7.293533333333333e-05,0.00020340466666666663,0.00010940333333333332,0.0021826526666666665
407,0.5555786333333333,0.0014186166666666665,0.0006312536666666667,0.4392316,0.0009562860000000001,0.00016023966666666662,7.197566666666668e-05,0.00020061633333333333,0.00010796333333333332,0.002183612333333333
408,0.5554206333333332,0.001399174,0.00062273,0.43942953333333334,0.0009433880000000001,0.00015800666666666667,7.098033333333334e-05,0.00019787133333333334,0.00010647033333333334,0.0021845583333333332
409,0.5552649666666667,0.0013799980000000003,0.0006143176666666666,0.4396246666666667,0.0009306413333333333,0.00015580333333333336,6.999133333333332e-05,0.00019514799999999994,0.000104987,0.002185493000000001
410,0.5551109,0.0013614190000000004,0.000605932,0.4398172666666666,0.0009179290000000002,0.00015394633333333334,6.901033333333331e-05,0.0001926503333333333,0.00010351566666666667,0.002186413333333333
411,0.5549593333333334,0.001343098,0.0005976500000000002,0.44000726666666684,0.0009053860000000001,0.00015177499999999996,6.804066666666667e-05,0.000189967,0.00010206033333333334,0.0021873206666666667
412,0.5548096666666668,0.0013250166666666668,0.0005894806666666665,0.4401945666666666,0.0008930126666666666,0.0001496346666666667,6.708733333333332e-05,0.00018731466666666672,0.00010062966666666666,0.0021882146666666663
413,0.5546622666666667,0.0013070173333333338,0.000581472,0.44037933333333334,0.0008808759999999998,0.000147525,6.6209e-05,0.00018473400000000004,9.9313e-05,0.0021890969999999997
414,0.5545169,0.0012891283333333334,0.0005736173333333333,0.4405615666666666,0.0008689829999999999,0.00014545699999999996,6.533733333333334e-05,0.0001821726666666667,9.800733333333335e-05,0.002189966333333334
415,0.5543723666666666,0.0012725399999999997,0.0005658636666666666,0.44074120000000006,0.0008572326666666665,0.00014449399999999998,6.443466666666667e-05,0.000179683,9.665033333333335e-05,0.0021908233333333338
416,0.5542299333333333,0.001255888333333333,0.0005583063333333333,0.44091850000000005,0.0008457876666666667,0.00014247900000000004,6.365400000000001e-05,0.0001772406666666667,9.548033333333335e-05,0.0021916706666666673
417,0.5540894666666667,0.0012394693333333338,0.000550772,0.44109343333333334,0.0008343646666666665,0.00014051900000000003,6.277600000000001e-05,0.000175013,9.416400000000003e-05,0.0021925063333333326
418,0.5539508666666665,0.0012231730000000001,0.0005433553333333333,0.44126603333333336,0.000823118,0.00013856499999999997,6.194500000000002e-05,0.00017265166666666662,9.291666666666668e-05,0.002193331666666667
419,0.5538143666666667,0.0012069749999999999,0.0005360506666666666,0.44143646666666664,0.0008120509999999999,0.00013664299999999999,6.1136e-05,0.00017034966666666665,9.17033333333333e-05,0.0021941453333333334
420,0.5536796333333333,0.0011908923333333332,0.000528875,0.4416045666666666,0.0008011816666666667,0.000134754,6.0335333333333325e-05,0.00016803266666666662,9.0502e-05,0.0021949476666666664
421,0.5535468333333332,0.001174969,0.0005218116666666666,0.4417703333333332,0.0007904913333333335,0.00013289966666666663,5.952966666666667e-05,0.00016573899999999995,8.929333333333333e-05,0.002195739333333334
422,0.5534157666666667,0.0011592346666666664,0.0005148586666666665,0.4419337,0.0007799473333333333,0.00013107766666666667,5.8725000000000004e-05,0.00016348500000000002,8.808866666666664e-05,0.0021965196666666664
423,0.5532863666666668,0.0011437083333333334,0.0005079933333333333,0.44209486666666664,0.0007695543333333336,0.00012928199999999996,5.792266666666665e-05,0.00016124933333333332,8.6884e-05,0.0021972906666666665
424,0.5531591333333333,0.0011282939999999997,0.0005012600000000001,0.44225400000000004,0.0007593553333333333,0.00012751333333333334,5.7171e-05,0.00015905666666666667,8.575699999999999e-05,0.0021980503333333336
425,0.5530332666666666,0.0011131186666666663,0.000494582,0.44241096666666674,0.0007492389999999999,0.000125779,5.638166666666666e-05,0.0001569566666666666,8.457299999999998e-05,0.0021987990000000004
426,0.5529092999999999,0.0010981733333333334,0.0004879623333333333,0.44256593333333333,0.0007392016666666667,0.00012406,5.560233333333333e-05,0.000154883,8.340333333333332e-05,0.0021995359999999998
427,0.5527869333333333,0.0010834460000000005,0.0004814166666666666,0.4427185666666666,0.0007292869999999999,0.00012235633333333338,5.4833666666666677e-05,0.00015277199999999997,8.225033333333333e-05,0.0022002659999999998
428,0.5526663666666667,0.0010689293333333333,0.00047490633333333347,0.44286943333333334,0.000719418,0.000120675,5.407733333333334e-05,0.00015081266666666662,8.111566666666667e-05,0.002200984
429,0.5525473333333334,0.001054221666666667,0.000468625,0.4430181666666667,0.0007098986666666665,0.00011900066666666669,5.3483000000000016e-05,0.00014875699999999999,8.022466666666665e-05,0.0022016943333333324
430,0.5524300666666666,0.0010397456666666669,0.00046239966666666664,0.44316496666666666,0.0007004673333333332,0.00011738866666666666,5.274633333333334e-05,0.00014678366666666663,7.912033333333335e-05,0.002202393333333333
431,0.5523143333333334,0.0010254806666666666,0.0004562256666666667,0.44330983333333335,0.0006911176666666665,0.00011579266666666667,5.202266666666665e-05,0.0001448466666666667,7.803366666666668e-05,0.0022030859999999995
432,0.5522001333333333,0.0010114303333333332,0.0004501093333333334,0.4434527666666665,0.0006818410000000002,0.00011421,5.130233333333334e-05,0.00014292833333333333,7.695533333333333e-05,0.0022037683333333336
433,0.5520876000000001,0.0009975816666666665,0.000444048,0.4435938000000001,0.0006726620000000002,0.00011264266666666662,5.059666666666666e-05,0.0001410176666666667,7.589433333333334e-05,0.0022044423333333336
434,0.5519762333333332,0.0009841736666666666,0.00043805566666666666,0.4437329333333334,0.0006635896666666667,0.00011134366666666665,4.9900999999999995e-05,0.0001391133333333333,7.485133333333333e-05,0.0022051063333333337
435,0.5518663666666667,0.0009709383333333337,0.00043213833333333336,0.44387010000000005,0.0006546263333333333,0.00010980899999999999,4.921733333333334e-05,0.00013723,7.382633333333334e-05,0.0022057613333333337
436,0.5517582333333332,0.000957863,0.0004262813333333334,0.4440053999999999,0.0006457580000000001,0.00010829199999999999,4.8547666666666656e-05,0.000135407,7.282100000000001e-05,0.0022064096666666666
437,0.5516513666666666,0.0009449196666666668,0.00042051700000000013,0.44413900000000006,0.000637024,0.00010679233333333331,4.789400000000002e-05,0.00013355666666666665,7.184233333333333e-05,0.002207049333333333
438,0.5515462,0.0009321056666666663,0.00041484366666666667,0.44427079999999997,0.0006284293333333333,0.00010531700000000001,4.725233333333334e-05,0.00013173000000000001,7.087766666666666e-05,0.0022076796666666673
439,0.5514420666666666,0.0009196846666666666,0.00040925900000000003,0.44440073333333324,0.0006199633333333333,0.00010412466666666665,4.6619e-05,0.000129939,6.992799999999999e-05,0.002208301666666667
440,0.5513395,0.0009074073333333334,0.0004037456666666667,0.44452896666666675,0.0006116266666666667,0.00010269233333333332,4.598666666666667e-05,0.00012816566666666663,6.898033333333331e-05,0.0022089166666666668
441,0.5512382,0.0008952843333333333,0.00039825333333333337,0.44465550000000004,0.0006033013333333335,0.00010128066666666665,4.536166666666668e-05,0.00012657966666666665,6.804266666666669e-05,0.002209522666666667
442,0.5511383,0.0008832693333333333,0.0003928426666666667,0.44478026666666665,0.0005951076666666666,9.987133333333335e-05,4.4752999999999997e-05,0.00012485366666666666,6.713066666666667e-05,0.0022101206666666666
443,0.5510398666666667,0.0008713799999999998,0.00038751666666666666,0.44490350000000006,0.000587042,9.848700000000001e-05,4.414999999999999e-05,0.00012314200000000002,6.622566666666664e-05,0.00221071
444,0.5509427333333332,0.000859603,0.00038227966666666666,0.4450249666666667,0.0005791053333333334,9.712333333333333e-05,4.356033333333333e-05,0.00012145733333333332,6.534166666666666e-05,0.002211292666666667
445,0.5508470000000002,0.0008479573333333331,0.0003771156666666668,0.4451446666666667,0.0005712866666666666,9.578300000000001e-05,4.297166666666667e-05,0.000119803,6.445866666666668e-05,0.0022118683333333332
446,0.5507526666666666,0.0008364546666666667,0.00037202099999999994,0.44526296666666665,0.0005635746666666667,9.446366666666665e-05,4.238766666666668e-05,0.00011817533333333332,6.358166666666667e-05,0.0022124349999999996
447,0.5506594666666668,0.0008251006666666667,0.00036699300000000003,0.4453795000000001,0.0005559583333333333,9.316399999999999e-05,4.1806333333333326e-05,0.00011656666666666669,6.271066666666668e-05,0.002212995666666667
448,0.5505675333333333,0.0008138103333333334,0.00036205733333333337,0.4454944666666668,0.0005484906666666668,9.188033333333331e-05,4.1268e-05,0.00011498833333333334,6.190266666666667e-05,0.0022135483333333337
449,0.5504770333333332,0.000802682,0.000357183,0.4456079666666666,0.000541101,9.062066666666665e-05,4.069999999999999e-05,0.00011343733333333334,6.104966666666666e-05,0.0022140930000000003
450,0.5503876999999999,0.000791712,0.0003523566666666667,0.4457198,0.0005337869999999998,8.937733333333332e-05,4.013833333333334e-05,0.00011191766666666667,6.020833333333333e-05,0.002214630666666667
451,0.5502996333333333,0.0007808973333333335,0.0003475763333333333,0.44583029999999996,0.0005265563333333334,8.814633333333331e-05,3.9584333333333326e-05,0.00011040900000000003,5.9376333333333336e-05,0.002215161666666666
452,0.5502126666666667,0.000770234,0.0003428573333333334,0.4459391999999999,0.0005194006666666667,8.692933333333333e-05,3.9037333333333326e-05,0.00010891299999999998,5.8556000000000007e-05,0.002215685333333333
453,0.5501270333333333,0.0007596126666666666,0.0003382346666666667,0.44604663333333333,0.0005123890000000001,8.572700000000001e-05,3.853866666666665e-05,0.00010743166666666665,5.780833333333333e-05,0.0022162036666666667
454,0.5500425,0.0007491446666666666,0.0003336626666666667,0.44615260000000007,0.0005054556666666666,8.455e-05,3.8007666666666665e-05,0.00010598433333333334,5.701133333333333e-05,0.0022167126666666668
455,0.5499592000000001,0.0007388186666666668,0.00032914000000000006,0.4462571333333333,0.000498603,8.338666666666667e-05,3.748566666666667e-05,0.00010455366666666668,5.6227333333333336e-05,0.0022172170000000005
456,0.5498768666666668,0.0007286303333333335,0.00032466499999999997,0.44636033333333347,0.0004918230000000001,8.223600000000003e-05,3.6968e-05,0.00010314700000000001,5.545166666666665e-05,0.0022177146666666667
457,0.5497957666666667,0.0007185866666666668,0.00032023633333333343,0.446462,0.00048512333333333317,8.109966666666665e-05,3.6456e-05,0.000101748,5.4684999999999996e-05,0.0022182063333333335
458,0.5497158333333334,0.0007086833333333335,0.0003158686666666667,0.44656243333333345,0.00047849799999999994,7.9975e-05,3.5952333333333345e-05,0.00010035966666666666,5.3927999999999996e-05,0.002218691
